TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_241570.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_7448.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_229425.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_152946.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_47969.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_193263.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_201961.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_134779.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_215719.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_242331.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_229433.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_25254.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_35709.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_3940.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_120286.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_269616.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_22299.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_252709.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_52768.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_272397.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_276697.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_243412.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_244433.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_6976.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_245088.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_269775.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_126805.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_150602.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_3038.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_242121.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_178013.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_4596.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_241574.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_2520.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_158704.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_239342.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_185028.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_136626.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_31716.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_266161.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_141228.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_276160.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_5949.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_96022.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_111816.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_202144.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_187069.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_211919.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_255183.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_187055.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_255154.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_143956.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_143942.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_255140.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_255168.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_187096.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_111786.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_256850.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_181140.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_152318.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_137184.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_159661.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_85260.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_84142.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_195687.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_117651.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_154026.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_278951.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_255169.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_182879.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_255141.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_255155.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_182892.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_129966.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_187054.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_259169.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_184401.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_159660.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_204722.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_729.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_89499.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_153600.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_158966.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_84624.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_278762.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_127022.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_127036.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_187542.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_199870.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_268831.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_202356.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_202342.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_199864.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_268825.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_20814.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_202424.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_21539.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_200227.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_221216.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_12695.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_199657.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_265326.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_228226.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_12681.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_199643.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_221202.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_266149.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_20633.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_228232.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_136964.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_202430.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_229845.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_7297.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_136410.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_143919.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_178031.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_178025.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_223099.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_106289.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_160859.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_159014.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_20800.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_277580.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_86295.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_191718.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_161158.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_12642.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_199680.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_268819.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_21288.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_20828.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Ring/img_202418.png,Edge-Ring
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_148910.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Center/img_89511.png,Center
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Scratch/img_743.png,Scratch
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Loc/img_68885.png,Edge-Loc
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_18135.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_18082.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_18069.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_19377.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_21818.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_244713.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_252171.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_242362.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_7021.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_252165.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_245419.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_242376.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_1450.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_2159.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_5636.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_249223.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_4528.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_3247.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_249545.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_18121.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_19203.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_219909.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_159365.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_243237.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_19148.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_263652.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_250298.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_21819.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_19362.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_2100.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_18068.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_19410.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_5150.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_18083.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_243179.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_18120.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_19202.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_16870.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_243192.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_219908.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_219920.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_245086.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_219921.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_18134.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_251141.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_1336.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_245394.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_2824.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_2763.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_249419.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_251256.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_4312.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_247434.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_252987.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_253441.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_245223.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_244883.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_245545.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_252039.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_6263.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_248061.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_4474.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_2005.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_247346.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_2011.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_244897.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_315.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_5193.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_249586.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_1493.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_247583.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_244934.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_253290.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_244920.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_242389.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_253284.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_5811.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_247597.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_5187.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_6459.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_249592.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_2830.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_4299.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_1487.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_244908.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_3290.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_5839.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_467.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_3284.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_473.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/none/img_301.png,none
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_19158.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_251169.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Random/img_263656.png,Random
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Loc/img_1334.png,Edge-Loc
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Loc/img_171048.png,Edge-Loc
TEST,gs://tsmc-auto-ml-poc-vcm/wm811/imgs/Edge-Loc/img_44599.png,Edge-Loc
